Tick;Step;DateTime;actionPoints;color;currStance;energy;hasMoved;magazineCount;memberID;movementDelay;points;stage;tagged;taggedCounter;visibilityRange;visualRange;wasTagged;wasTaggedCounter;xSpawn;ySpawn;0_Position;1_Position;ID
10;10;2019-01-01T11:00:10.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
11;11;2019-01-01T11:00:11.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
11;11;2019-01-01T11:00:11.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
11;11;2019-01-01T11:00:11.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
12;12;2019-01-01T11:00:12.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
12;12;2019-01-01T11:00:12.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
12;12;2019-01-01T11:00:12.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
13;13;2019-01-01T11:00:13.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
13;13;2019-01-01T11:00:13.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
13;13;2019-01-01T11:00:13.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
14;14;2019-01-01T11:00:14.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
14;14;2019-01-01T11:00:14.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
14;14;2019-01-01T11:00:14.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
15;15;2019-01-01T11:00:15.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
15;15;2019-01-01T11:00:15.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
15;15;2019-01-01T11:00:15.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
16;16;2019-01-01T11:00:16.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
16;16;2019-01-01T11:00:16.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
16;16;2019-01-01T11:00:16.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
17;17;2019-01-01T11:00:17.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
17;17;2019-01-01T11:00:17.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
17;17;2019-01-01T11:00:17.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
18;18;2019-01-01T11:00:18.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
18;18;2019-01-01T11:00:18.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
18;18;2019-01-01T11:00:18.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
19;19;2019-01-01T11:00:19.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
19;19;2019-01-01T11:00:19.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
19;19;2019-01-01T11:00:19.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
20;20;2019-01-01T11:00:20.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
20;20;2019-01-01T11:00:20.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
20;20;2019-01-01T11:00:20.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
21;21;2019-01-01T11:00:21.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
21;21;2019-01-01T11:00:21.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
21;21;2019-01-01T11:00:21.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
22;22;2019-01-01T11:00:22.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
22;22;2019-01-01T11:00:22.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
22;22;2019-01-01T11:00:22.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
23;23;2019-01-01T11:00:23.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
23;23;2019-01-01T11:00:23.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
23;23;2019-01-01T11:00:23.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
24;24;2019-01-01T11:00:24.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
24;24;2019-01-01T11:00:24.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
24;24;2019-01-01T11:00:24.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
25;25;2019-01-01T11:00:25.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
25;25;2019-01-01T11:00:25.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
25;25;2019-01-01T11:00:25.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
26;26;2019-01-01T11:00:26.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
26;26;2019-01-01T11:00:26.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
26;26;2019-01-01T11:00:26.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
27;27;2019-01-01T11:00:27.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
27;27;2019-01-01T11:00:27.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
27;27;2019-01-01T11:00:27.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
28;28;2019-01-01T11:00:28.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
28;28;2019-01-01T11:00:28.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
28;28;2019-01-01T11:00:28.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
29;29;2019-01-01T11:00:29.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
29;29;2019-01-01T11:00:29.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
29;29;2019-01-01T11:00:29.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
30;30;2019-01-01T11:00:30.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
30;30;2019-01-01T11:00:30.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
30;30;2019-01-01T11:00:30.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
31;31;2019-01-01T11:00:31.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
31;31;2019-01-01T11:00:31.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
31;31;2019-01-01T11:00:31.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
32;32;2019-01-01T11:00:32.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
32;32;2019-01-01T11:00:32.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
32;32;2019-01-01T11:00:32.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
33;33;2019-01-01T11:00:33.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
33;33;2019-01-01T11:00:33.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
33;33;2019-01-01T11:00:33.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
34;34;2019-01-01T11:00:34.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
34;34;2019-01-01T11:00:34.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
34;34;2019-01-01T11:00:34.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
35;35;2019-01-01T11:00:35.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
35;35;2019-01-01T11:00:35.0000000+01:00;10;red;standing;100;False;5;2;0;0;0;False;0;10;10;False;0;1;2;1;2;5d97274e-bc3d-4a66-9309-7eb7fda54a71
35;35;2019-01-01T11:00:35.0000000+01:00;10;red;standing;100;False;5;1;0;0;0;False;0;10;10;False;0;1;1;1;1;f3204a99-dd3b-4690-b03b-7bffb051eba9
36;36;2019-01-01T11:00:36.0000000+01:00;10;red;standing;100;False;5;3;0;0;0;False;0;10;10;False;0;2;1;2;1;9dfd4471-cd3f-4bab-8b67-b0bb04c190c6
